sample_id,sample_category,analyte,spectrum_state,wavelength_nm,intensity_abs
4G,sample,Scytonemin,reduced,251.9,55550.0
4G,sample,Scytonemin,total,251.9,45240.0
4G,sample,Scytonemin,oxidized,252.9,38090.0
4G,sample,Scytonemin,reduced,252.9,54420.0
4G,sample,Scytonemin,total,252.9,44510.0
4G,sample,Scytonemin,oxidized,253.9,37670.0
4G,sample,Scytonemin,reduced,253.9,53400.0
4G,sample,Scytonemin,total,253.9,43790.0
4G,sample,Scytonemin,oxidized,254.9,37080.0
4G,sample,Scytonemin,reduced,254.9,52470.0
4G,sample,Scytonemin,total,254.9,43060.0
4G,sample,Scytonemin,oxidized,255.9,36330.0
4G,sample,Scytonemin,reduced,255.9,51620.0
4G,sample,Scytonemin,total,255.9,42290.0
4G,sample,Scytonemin,oxidized,256.9,35390.0
4G,sample,Scytonemin,reduced,256.9,50780.0
4G,sample,Scytonemin,total,256.9,41450.0
4G,sample,Scytonemin,oxidized,257.9,34300.0
4G,sample,Scytonemin,reduced,257.9,50000.0
4G,sample,Scytonemin,total,257.9,40560.0
4G,sample,Scytonemin,oxidized,258.9,33110.0
4G,sample,Scytonemin,reduced,258.9,49320.0
4G,sample,Scytonemin,total,258.9,39700.0
4G,sample,Scytonemin,oxidized,259.9,31880.0
4G,sample,Scytonemin,reduced,259.9,48730.0
4G,sample,Scytonemin,total,259.9,38860.0
4G,sample,Scytonemin,oxidized,260.9,30690.0
4G,sample,Scytonemin,reduced,260.9,48150.0
4G,sample,Scytonemin,total,260.9,38040.0
4G,sample,Scytonemin,oxidized,261.9,29590.0
4G,sample,Scytonemin,reduced,261.9,47540.0
4G,sample,Scytonemin,total,261.9,37250.0
4G,sample,Scytonemin,oxidized,262.9,28600.0
4G,sample,Scytonemin,reduced,262.9,46870.0
4G,sample,Scytonemin,total,262.9,36470.0
4G,sample,Scytonemin,oxidized,263.9,27720.0
4G,sample,Scytonemin,reduced,263.9,46210.0
4G,sample,Scytonemin,total,263.9,35740.0
4G,sample,Scytonemin,oxidized,264.9,27020.0
4G,sample,Scytonemin,reduced,264.9,45620.0
4G,sample,Scytonemin,total,264.9,35130.0
4G,sample,Scytonemin,oxidized,265.9,26460.0
4G,sample,Scytonemin,reduced,265.9,45120.0
4G,sample,Scytonemin,total,265.9,34630.0
4G,sample,Scytonemin,oxidized,266.9,25980.0
4G,sample,Scytonemin,reduced,266.9,44630.0
4G,sample,Scytonemin,total,266.9,34170.0
4G,sample,Scytonemin,oxidized,267.9,25610.0
4G,sample,Scytonemin,reduced,267.9,44150.0
4G,sample,Scytonemin,total,267.9,33760.0
4G,sample,Scytonemin,oxidized,268.9,25310.0
4G,sample,Scytonemin,reduced,268.9,43630.0
4G,sample,Scytonemin,total,268.9,33350.0
4G,sample,Scytonemin,oxidized,269.9,25080.0
4G,sample,Scytonemin,reduced,269.9,43090.0
4G,sample,Scytonemin,total,269.9,32980.0
4G,sample,Scytonemin,oxidized,270.9,24920.0
4G,sample,Scytonemin,reduced,270.9,42590.0
4G,sample,Scytonemin,total,270.9,32650.0
4G,sample,Scytonemin,oxidized,271.9,24830.0
4G,sample,Scytonemin,reduced,271.9,42090.0
4G,sample,Scytonemin,total,271.9,32350.0
4G,sample,Scytonemin,oxidized,272.9,24760.0
4G,sample,Scytonemin,reduced,272.9,41600.0
4G,sample,Scytonemin,total,272.9,32070.0
4G,sample,Scytonemin,oxidized,273.9,24680.0
4G,sample,Scytonemin,reduced,273.9,41100.0
4G,sample,Scytonemin,total,273.9,31770.0
4G,sample,Scytonemin,oxidized,274.9,24680.0
4G,sample,Scytonemin,reduced,274.9,40650.0
4G,sample,Scytonemin,total,274.9,31540.0
4G,sample,Scytonemin,oxidized,275.9,24700.0
4G,sample,Scytonemin,reduced,275.9,40220.0
4G,sample,Scytonemin,total,275.9,31330.0
4G,sample,Scytonemin,oxidized,276.9,24680.0
4G,sample,Scytonemin,reduced,276.9,39770.0
4G,sample,Scytonemin,total,276.9,31090.0
4G,sample,Scytonemin,oxidized,277.9,24600.0
4G,sample,Scytonemin,reduced,277.9,39300.0
4G,sample,Scytonemin,total,277.9,30820.0
4G,sample,Scytonemin,oxidized,278.9,24460.0
4G,sample,Scytonemin,reduced,278.9,38810.0
4G,sample,Scytonemin,total,278.9,30510.0
4G,sample,Scytonemin,oxidized,279.9,24230.0
4G,sample,Scytonemin,reduced,279.9,38300.0
4G,sample,Scytonemin,total,279.9,30150.0
4G,sample,Scytonemin,oxidized,280.9,24000.0
4G,sample,Scytonemin,reduced,280.9,37750.0
4G,sample,Scytonemin,total,280.9,29770.0
4G,sample,Scytonemin,oxidized,281.9,23760.0
4G,sample,Scytonemin,reduced,281.9,37200.0
4G,sample,Scytonemin,total,281.9,29380.0
4G,sample,Scytonemin,oxidized,282.9,23580.0
4G,sample,Scytonemin,reduced,282.9,36670.0
4G,sample,Scytonemin,total,282.9,29030.0
4G,sample,Scytonemin,oxidized,283.9,23390.0
4G,sample,Scytonemin,reduced,283.9,36050.0
4G,sample,Scytonemin,total,283.9,28640.0
4G,sample,Scytonemin,oxidized,284.9,23290.0
4G,sample,Scytonemin,reduced,284.9,35440.0
4G,sample,Scytonemin,total,284.9,28270.0
4G,sample,Scytonemin,oxidized,285.9,23250.0
4G,sample,Scytonemin,reduced,285.9,34810.0
4G,sample,Scytonemin,total,285.9,27920.0
4G,sample,Scytonemin,oxidized,286.9,23260.0
4G,sample,Scytonemin,reduced,286.9,34220.0
4G,sample,Scytonemin,total,286.9,27630.0
4G,sample,Scytonemin,oxidized,287.9,23340.0
4G,sample,Scytonemin,reduced,287.9,33700.0
4G,sample,Scytonemin,total,287.9,27400.0
4G,sample,Scytonemin,oxidized,288.9,23410.0
4G,sample,Scytonemin,reduced,288.9,33220.0
4G,sample,Scytonemin,total,288.9,27180.0
4G,sample,Scytonemin,oxidized,289.9,23500.0
4G,sample,Scytonemin,reduced,289.9,32810.0
4G,sample,Scytonemin,total,289.9,27010.0
4G,sample,Scytonemin,oxidized,290.9,23530.0
4G,sample,Scytonemin,reduced,290.9,32410.0
4G,sample,Scytonemin,total,290.9,26820.0
4G,sample,Scytonemin,oxidized,291.9,23510.0
4G,sample,Scytonemin,reduced,291.9,32040.0
4G,sample,Scytonemin,total,291.9,26620.0
4G,sample,Scytonemin,oxidized,292.9,23440.0
4G,sample,Scytonemin,reduced,292.9,31680.0
4G,sample,Scytonemin,total,292.9,26410.0
4G,sample,Scytonemin,oxidized,293.9,23340.0
4G,sample,Scytonemin,reduced,293.9,31300.0
4G,sample,Scytonemin,total,293.9,26170.0
4G,sample,Scytonemin,oxidized,294.9,23250.0
4G,sample,Scytonemin,reduced,294.9,30970.0
4G,sample,Scytonemin,total,294.9,25950.0
4G,sample,Scytonemin,oxidized,295.9,23210.0
4G,sample,Scytonemin,reduced,295.9,30650.0
4G,sample,Scytonemin,total,295.9,25770.0
4G,sample,Scytonemin,oxidized,296.9,23230.0
4G,sample,Scytonemin,reduced,296.9,30310.0
4G,sample,Scytonemin,total,296.9,25590.0
4G,sample,Scytonemin,oxidized,297.9,23310.0
4G,sample,Scytonemin,reduced,297.9,29980.0
4G,sample,Scytonemin,total,297.9,25450.0
4G,sample,Scytonemin,oxidized,298.9,23440.0
4G,sample,Scytonemin,reduced,298.9,29670.0
4G,sample,Scytonemin,total,298.9,25330.0
4G,sample,Scytonemin,oxidized,299.9,23580.0
4G,sample,Scytonemin,reduced,299.9,29410.0
4G,sample,Scytonemin,total,299.9,25250.0
4G,sample,Scytonemin,oxidized,300.9,23710.0
4G,sample,Scytonemin,reduced,300.9,29160.0
4G,sample,Scytonemin,total,300.9,25170.0
4G,sample,Scytonemin,oxidized,301.9,23740.0
4G,sample,Scytonemin,reduced,301.9,28900.0
4G,sample,Scytonemin,total,301.9,25040.0
4G,sample,Scytonemin,oxidized,302.9,23640.0
4G,sample,Scytonemin,reduced,302.9,28680.0
4G,sample,Scytonemin,total,302.9,24870.0
4G,sample,Scytonemin,oxidized,303.9,23360.0
4G,sample,Scytonemin,reduced,303.9,28440.0
4G,sample,Scytonemin,total,303.9,24610.0
4G,sample,Scytonemin,oxidized,304.9,22910.0
4G,sample,Scytonemin,reduced,304.9,28210.0
4G,sample,Scytonemin,total,304.9,24290.0
4G,sample,Scytonemin,oxidized,305.9,22290.0
4G,sample,Scytonemin,reduced,305.9,27970.0
4G,sample,Scytonemin,total,305.9,23880.0
4G,sample,Scytonemin,oxidized,306.9,21590.0
4G,sample,Scytonemin,reduced,306.9,27730.0
4G,sample,Scytonemin,total,306.9,23450.0
4G,sample,Scytonemin,oxidized,307.9,20870.0
4G,sample,Scytonemin,reduced,307.9,27540.0
4G,sample,Scytonemin,total,307.9,23030.0
4G,sample,Scytonemin,oxidized,308.9,20170.0
4G,sample,Scytonemin,reduced,308.9,27370.0
4G,sample,Scytonemin,total,308.9,22640.0
4G,sample,Scytonemin,oxidized,309.9,19570.0
4G,sample,Scytonemin,reduced,309.9,27220.0
4G,sample,Scytonemin,total,309.9,22290.0
4G,sample,Scytonemin,oxidized,310.9,19120.0
4G,sample,Scytonemin,reduced,310.9,27100.0
4G,sample,Scytonemin,total,310.9,22030.0
4G,sample,Scytonemin,oxidized,311.9,18790.0
4G,sample,Scytonemin,reduced,311.9,27000.0
4G,sample,Scytonemin,total,311.9,21830.0
4G,sample,Scytonemin,oxidized,312.9,18600.0
4G,sample,Scytonemin,reduced,312.9,26940.0
4G,sample,Scytonemin,total,312.9,21700.0
4G,sample,Scytonemin,oxidized,313.9,18590.0
4G,sample,Scytonemin,reduced,313.9,26870.0
4G,sample,Scytonemin,total,313.9,21650.0
4G,sample,Scytonemin,oxidized,314.9,18660.0
4G,sample,Scytonemin,reduced,314.9,26840.0
4G,sample,Scytonemin,total,314.9,21660.0
4G,sample,Scytonemin,oxidized,315.9,18720.0
4G,sample,Scytonemin,reduced,315.9,26770.0
4G,sample,Scytonemin,total,315.9,21630.0
4G,sample,Scytonemin,oxidized,316.9,18820.0
4G,sample,Scytonemin,reduced,316.9,26740.0
4G,sample,Scytonemin,total,316.9,21640.0
4G,sample,Scytonemin,oxidized,317.9,18890.0
4G,sample,Scytonemin,reduced,317.9,26730.0
4G,sample,Scytonemin,total,317.9,21660.0
4G,sample,Scytonemin,oxidized,318.9,18840.0
4G,sample,Scytonemin,reduced,318.9,26720.0
4G,sample,Scytonemin,total,318.9,21630.0
4G,sample,Scytonemin,oxidized,319.9,18710.0
4G,sample,Scytonemin,reduced,319.9,26720.0
4G,sample,Scytonemin,total,319.9,21580.0
4G,sample,Scytonemin,oxidized,320.9,18460.0
4G,sample,Scytonemin,reduced,320.9,26720.0
4G,sample,Scytonemin,total,320.9,21470.0
4G,sample,Scytonemin,oxidized,321.9,18140.0
4G,sample,Scytonemin,reduced,321.9,26680.0
4G,sample,Scytonemin,total,321.9,21320.0
4G,sample,Scytonemin,oxidized,322.9,17870.0
4G,sample,Scytonemin,reduced,322.9,26680.0
4G,sample,Scytonemin,total,322.9,21200.0
4G,sample,Scytonemin,oxidized,323.9,17630.0
4G,sample,Scytonemin,reduced,323.9,26650.0
4G,sample,Scytonemin,total,323.9,21090.0
4G,sample,Scytonemin,oxidized,324.9,17480.0
4G,sample,Scytonemin,reduced,324.9,26640.0
4G,sample,Scytonemin,total,324.9,21020.0
4G,sample,Scytonemin,oxidized,325.9,17450.0
4G,sample,Scytonemin,reduced,325.9,26660.0
4G,sample,Scytonemin,total,325.9,21020.0
4G,sample,Scytonemin,oxidized,326.9,17480.0
4G,sample,Scytonemin,reduced,326.9,26630.0
4G,sample,Scytonemin,total,326.9,21020.0
4G,sample,Scytonemin,oxidized,327.9,17580.0
4G,sample,Scytonemin,reduced,327.9,26590.0
4G,sample,Scytonemin,total,327.9,21050.0
4G,sample,Scytonemin,oxidized,328.9,17790.0
4G,sample,Scytonemin,reduced,328.9,26580.0
4G,sample,Scytonemin,total,328.9,21130.0
4G,sample,Scytonemin,oxidized,329.9,18050.0
4G,sample,Scytonemin,reduced,329.9,26520.0
4G,sample,Scytonemin,total,329.9,21210.0
4G,sample,Scytonemin,oxidized,330.9,18340.0
4G,sample,Scytonemin,reduced,330.9,26460.0
4G,sample,Scytonemin,total,330.9,21310.0
4G,sample,Scytonemin,oxidized,331.9,18660.0
4G,sample,Scytonemin,reduced,331.9,26410.0
4G,sample,Scytonemin,total,331.9,21420.0
4G,sample,Scytonemin,oxidized,332.9,19030.0
4G,sample,Scytonemin,reduced,332.9,26350.0
4G,sample,Scytonemin,total,332.9,21550.0
4G,sample,Scytonemin,oxidized,333.9,19390.0
4G,sample,Scytonemin,reduced,333.9,26290.0
4G,sample,Scytonemin,total,333.9,21670.0
4G,sample,Scytonemin,oxidized,334.9,19780.0
4G,sample,Scytonemin,reduced,334.9,26220.0
4G,sample,Scytonemin,total,334.9,21800.0
4G,sample,Scytonemin,oxidized,335.9,20180.0
4G,sample,Scytonemin,reduced,335.9,26120.0
4G,sample,Scytonemin,total,335.9,21920.0
4G,sample,Scytonemin,oxidized,336.9,20640.0
4G,sample,Scytonemin,reduced,336.9,26050.0
4G,sample,Scytonemin,total,336.9,22080.0
4G,sample,Scytonemin,oxidized,337.9,21080.0
4G,sample,Scytonemin,reduced,337.9,25960.0
4G,sample,Scytonemin,total,337.9,22220.0
4G,sample,Scytonemin,oxidized,338.9,21510.0
4G,sample,Scytonemin,reduced,338.9,25760.0
4G,sample,Scytonemin,total,338.9,22310.0
4G,sample,Scytonemin,oxidized,339.9,22090.0
4G,sample,Scytonemin,reduced,339.9,25430.0
4G,sample,Scytonemin,total,339.9,22390.0
4G,sample,Scytonemin,oxidized,340.9,22390.0
4G,sample,Scytonemin,reduced,340.9,25300.0
4G,sample,Scytonemin,total,340.9,22450.0
4G,sample,Scytonemin,oxidized,341.9,22790.0
4G,sample,Scytonemin,reduced,341.9,25020.0
4G,sample,Scytonemin,total,341.9,22490.0
4G,sample,Scytonemin,oxidized,342.9,23130.0
4G,sample,Scytonemin,reduced,342.9,24730.0
4G,sample,Scytonemin,total,342.9,22490.0
4G,sample,Scytonemin,oxidized,343.9,23530.0
4G,sample,Scytonemin,reduced,343.9,24350.0
4G,sample,Scytonemin,total,343.9,22470.0
4G,sample,Scytonemin,oxidized,344.9,24080.0
4G,sample,Scytonemin,reduced,344.9,23800.0
4G,sample,Scytonemin,total,344.9,22420.0
4G,sample,Scytonemin,oxidized,345.9,24560.0
4G,sample,Scytonemin,reduced,345.9,23260.0
4G,sample,Scytonemin,total,345.9,22360.0
4G,sample,Scytonemin,oxidized,346.9,25000.0
4G,sample,Scytonemin,reduced,346.9,22690.0
4G,sample,Scytonemin,total,346.9,22260.0
4G,sample,Scytonemin,oxidized,347.9,25460.0
4G,sample,Scytonemin,reduced,347.9,22130.0
4G,sample,Scytonemin,total,347.9,22190.0
4G,sample,Scytonemin,oxidized,348.9,25920.0
4G,sample,Scytonemin,reduced,348.9,21560.0
4G,sample,Scytonemin,total,348.9,22100.0
4G,sample,Scytonemin,oxidized,349.9,26370.0
4G,sample,Scytonemin,reduced,349.9,21030.0
4G,sample,Scytonemin,total,349.9,22030.0
4G,sample,Scytonemin,oxidized,350.9,26790.0
4G,sample,Scytonemin,reduced,350.9,20520.0
4G,sample,Scytonemin,total,350.9,21940.0
4G,sample,Scytonemin,oxidized,351.9,27220.0
4G,sample,Scytonemin,reduced,351.9,20090.0
4G,sample,Scytonemin,total,351.9,21920.0
4G,sample,Scytonemin,oxidized,352.9,27640.0
4G,sample,Scytonemin,reduced,352.9,19670.0
4G,sample,Scytonemin,total,352.9,21890.0
4G,sample,Scytonemin,oxidized,353.9,28040.0
4G,sample,Scytonemin,reduced,353.9,19310.0
4G,sample,Scytonemin,total,353.9,21870.0
4G,sample,Scytonemin,oxidized,354.9,28450.0
4G,sample,Scytonemin,reduced,354.9,19020.0
4G,sample,Scytonemin,total,354.9,21900.0
4G,sample,Scytonemin,oxidized,355.9,28830.0
4G,sample,Scytonemin,reduced,355.9,18790.0
4G,sample,Scytonemin,total,355.9,21950.0
4G,sample,Scytonemin,oxidized,356.9,29240.0
4G,sample,Scytonemin,reduced,356.9,18630.0
4G,sample,Scytonemin,total,356.9,22030.0
4G,sample,Scytonemin,oxidized,357.9,29610.0
4G,sample,Scytonemin,reduced,357.9,18490.0
4G,sample,Scytonemin,total,357.9,22130.0
4G,sample,Scytonemin,oxidized,358.9,29980.0
4G,sample,Scytonemin,reduced,358.9,18390.0
4G,sample,Scytonemin,total,358.9,22240.0
4G,sample,Scytonemin,oxidized,359.9,30340.0
4G,sample,Scytonemin,reduced,359.9,18260.0
4G,sample,Scytonemin,total,359.9,22320.0
4G,sample,Scytonemin,oxidized,360.9,30710.0
4G,sample,Scytonemin,reduced,360.9,18200.0
4G,sample,Scytonemin,total,360.9,22450.0
4G,sample,Scytonemin,oxidized,361.9,31100.0
4G,sample,Scytonemin,reduced,361.9,18150.0
4G,sample,Scytonemin,total,361.9,22580.0
4G,sample,Scytonemin,oxidized,362.9,31440.0
4G,sample,Scytonemin,reduced,362.9,18100.0
4G,sample,Scytonemin,total,362.9,22710.0
4G,sample,Scytonemin,oxidized,363.9,31780.0
4G,sample,Scytonemin,reduced,363.9,18060.0
4G,sample,Scytonemin,total,363.9,22830.0
4G,sample,Scytonemin,oxidized,364.9,32140.0
4G,sample,Scytonemin,reduced,364.9,18060.0
4G,sample,Scytonemin,total,364.9,22990.0
4G,sample,Scytonemin,oxidized,365.9,32470.0
4G,sample,Scytonemin,reduced,365.9,18040.0
4G,sample,Scytonemin,total,365.9,23120.0
4G,sample,Scytonemin,oxidized,366.9,32760.0
4G,sample,Scytonemin,reduced,366.9,18030.0
4G,sample,Scytonemin,total,366.9,23240.0
4G,sample,Scytonemin,oxidized,367.9,33030.0
4G,sample,Scytonemin,reduced,367.9,18020.0
4G,sample,Scytonemin,total,367.9,23340.0
4G,sample,Scytonemin,oxidized,368.9,33280.0
4G,sample,Scytonemin,reduced,368.9,17990.0
4G,sample,Scytonemin,total,368.9,23430.0
4G,sample,Scytonemin,oxidized,369.9,33530.0
4G,sample,Scytonemin,reduced,369.9,17970.0
4G,sample,Scytonemin,total,369.9,23520.0
4G,sample,Scytonemin,oxidized,370.9,33740.0
4G,sample,Scytonemin,reduced,370.9,17960.0
4G,sample,Scytonemin,total,370.9,23600.0
4G,sample,Scytonemin,oxidized,371.9,33970.0
4G,sample,Scytonemin,reduced,371.9,17970.0
4G,sample,Scytonemin,total,371.9,23700.0
4G,sample,Scytonemin,oxidized,372.9,34130.0
4G,sample,Scytonemin,reduced,372.9,17940.0
4G,sample,Scytonemin,total,372.9,23740.0
4G,sample,Scytonemin,oxidized,373.9,34300.0
4G,sample,Scytonemin,reduced,373.9,17890.0
4G,sample,Scytonemin,total,373.9,23780.0
4G,sample,Scytonemin,oxidized,374.9,34490.0
4G,sample,Scytonemin,reduced,374.9,17870.0
4G,sample,Scytonemin,total,374.9,23840.0
4G,sample,Scytonemin,oxidized,375.9,34680.0
4G,sample,Scytonemin,reduced,375.9,17850.0
4G,sample,Scytonemin,total,375.9,23910.0
4G,sample,Scytonemin,oxidized,376.9,34830.0
4G,sample,Scytonemin,reduced,376.9,17790.0
4G,sample,Scytonemin,total,376.9,23940.0
4G,sample,Scytonemin,oxidized,377.9,35030.0
4G,sample,Scytonemin,reduced,377.9,17750.0
4G,sample,Scytonemin,total,377.9,24010.0
4G,sample,Scytonemin,oxidized,378.9,35190.0
4G,sample,Scytonemin,reduced,378.9,17680.0
4G,sample,Scytonemin,total,378.9,24040.0
4G,sample,Scytonemin,oxidized,379.9,35310.0
4G,sample,Scytonemin,reduced,379.9,17610.0
4G,sample,Scytonemin,total,379.9,24060.0
4G,sample,Scytonemin,oxidized,380.9,35450.0
4G,sample,Scytonemin,reduced,380.9,17550.0
4G,sample,Scytonemin,total,380.9,24090.0
4G,sample,Scytonemin,oxidized,381.9,35580.0
4G,sample,Scytonemin,reduced,381.9,17470.0
4G,sample,Scytonemin,total,381.9,24100.0
4G,sample,Scytonemin,oxidized,382.9,35640.0
4G,sample,Scytonemin,reduced,382.9,17400.0
4G,sample,Scytonemin,total,382.9,24100.0
4G,sample,Scytonemin,oxidized,383.9,35710.0
4G,sample,Scytonemin,reduced,383.9,17340.0
4G,sample,Scytonemin,total,383.9,24100.0
4G,sample,Scytonemin,oxidized,384.9,35780.0
4G,sample,Scytonemin,reduced,384.9,17300.0
4G,sample,Scytonemin,total,384.9,24110.0
4G,sample,Scytonemin,oxidized,385.9,35820.0
4G,sample,Scytonemin,reduced,385.9,17260.0
4G,sample,Scytonemin,total,385.9,24110.0
4G,sample,Scytonemin,oxidized,386.9,35820.0
4G,sample,Scytonemin,reduced,386.9,17200.0
4G,sample,Scytonemin,total,386.9,24090.0
4G,sample,Scytonemin,oxidized,387.9,35800.0
4G,sample,Scytonemin,reduced,387.9,17150.0
4G,sample,Scytonemin,total,387.9,24050.0
4G,sample,Scytonemin,oxidized,388.9,35750.0
4G,sample,Scytonemin,reduced,388.9,17120.0
4G,sample,Scytonemin,total,388.9,24010.0
4G,sample,Scytonemin,oxidized,389.9,35620.0
4G,sample,Scytonemin,reduced,389.9,17040.0
4G,sample,Scytonemin,total,389.9,23910.0
4G,sample,Scytonemin,oxidized,390.9,35540.0
4G,sample,Scytonemin,reduced,390.9,16980.0
4G,sample,Scytonemin,total,390.9,23840.0
4G,sample,Scytonemin,oxidized,391.9,35530.0
4G,sample,Scytonemin,reduced,391.9,16960.0
4G,sample,Scytonemin,total,391.9,23840.0
4G,sample,Scytonemin,oxidized,392.9,35450.0
4G,sample,Scytonemin,reduced,392.9,16920.0
4G,sample,Scytonemin,total,392.9,23780.0
4G,sample,Scytonemin,oxidized,393.9,35350.0
4G,sample,Scytonemin,reduced,393.9,16860.0
4G,sample,Scytonemin,total,393.9,23710.0
4G,sample,Scytonemin,oxidized,394.9,35230.0
4G,sample,Scytonemin,reduced,394.9,16800.0
4G,sample,Scytonemin,total,394.9,23640.0
4G,sample,Scytonemin,oxidized,395.9,35130.0
4G,sample,Scytonemin,reduced,395.9,16760.0
4G,sample,Scytonemin,total,395.9,23580.0
4G,sample,Scytonemin,oxidized,396.9,35000.0
4G,sample,Scytonemin,reduced,396.9,16670.0
4G,sample,Scytonemin,total,396.9,23490.0
4G,sample,Scytonemin,oxidized,397.9,34840.0
4G,sample,Scytonemin,reduced,397.9,16580.0
4G,sample,Scytonemin,total,397.9,23380.0
4G,sample,Scytonemin,oxidized,398.9,34650.0
4G,sample,Scytonemin,reduced,398.9,16480.0
4G,sample,Scytonemin,total,398.9,23260.0
4G,sample,Scytonemin,oxidized,399.9,34470.0
4G,sample,Scytonemin,reduced,399.9,16410.0
4G,sample,Scytonemin,total,399.9,23150.0
4G,sample,Scytonemin,oxidized,400.9,34260.0
4G,sample,Scytonemin,reduced,400.9,16350.0
4G,sample,Scytonemin,total,400.9,23040.0
4G,sample,Scytonemin,oxidized,401.9,34020.0
4G,sample,Scytonemin,reduced,401.9,16260.0
4G,sample,Scytonemin,total,401.9,22890.0
4G,sample,Scytonemin,oxidized,402.9,33780.0
4G,sample,Scytonemin,reduced,402.9,16170.0
4G,sample,Scytonemin,total,402.9,22750.0
4G,sample,Scytonemin,oxidized,403.9,33520.0
4G,sample,Scytonemin,reduced,403.9,16080.0
4G,sample,Scytonemin,total,403.9,22600.0
4G,sample,Scytonemin,oxidized,404.9,33290.0
4G,sample,Scytonemin,reduced,404.9,16020.0
4G,sample,Scytonemin,total,404.9,22480.0
4G,sample,Scytonemin,oxidized,405.9,33030.0
4G,sample,Scytonemin,reduced,405.9,15950.0
4G,sample,Scytonemin,total,405.9,22340.0
4G,sample,Scytonemin,oxidized,406.9,32770.0
4G,sample,Scytonemin,reduced,406.9,15880.0
4G,sample,Scytonemin,total,406.9,22190.0
4G,sample,Scytonemin,oxidized,407.9,32490.0
4G,sample,Scytonemin,reduced,407.9,15830.0
4G,sample,Scytonemin,total,407.9,22050.0
4G,sample,Scytonemin,oxidized,408.9,32210.0
4G,sample,Scytonemin,reduced,408.9,15740.0
4G,sample,Scytonemin,total,408.9,21890.0
4G,sample,Scytonemin,oxidized,409.9,31970.0
4G,sample,Scytonemin,reduced,409.9,15700.0
4G,sample,Scytonemin,total,409.9,21770.0
4G,sample,Scytonemin,oxidized,410.9,31710.0
4G,sample,Scytonemin,reduced,410.9,15640.0
4G,sample,Scytonemin,total,410.9,21640.0
4G,sample,Scytonemin,oxidized,411.9,31540.0
4G,sample,Scytonemin,reduced,411.9,15590.0
4G,sample,Scytonemin,total,411.9,21550.0
4G,sample,Scytonemin,oxidized,412.9,31360.0
4G,sample,Scytonemin,reduced,412.9,15530.0
4G,sample,Scytonemin,total,412.9,21450.0
4G,sample,Scytonemin,oxidized,413.9,31130.0
4G,sample,Scytonemin,reduced,413.9,15470.0
4G,sample,Scytonemin,total,413.9,21330.0
4G,sample,Scytonemin,oxidized,414.9,30990.0
4G,sample,Scytonemin,reduced,414.9,15430.0
4G,sample,Scytonemin,total,414.9,21270.0
4G,sample,Scytonemin,oxidized,415.9,30840.0
4G,sample,Scytonemin,reduced,415.9,15360.0
4G,sample,Scytonemin,total,415.9,21180.0
4G,sample,Scytonemin,oxidized,416.9,30670.0
4G,sample,Scytonemin,reduced,416.9,15270.0
4G,sample,Scytonemin,total,416.9,21080.0
4G,sample,Scytonemin,oxidized,417.9,30470.0
4G,sample,Scytonemin,reduced,417.9,15170.0
4G,sample,Scytonemin,total,417.9,20960.0
4G,sample,Scytonemin,oxidized,418.9,30290.0
4G,sample,Scytonemin,reduced,418.9,15100.0
4G,sample,Scytonemin,total,418.9,20860.0
4G,sample,Scytonemin,oxidized,419.9,30140.0
4G,sample,Scytonemin,reduced,419.9,15040.0
4G,sample,Scytonemin,total,419.9,20780.0
4G,sample,Scytonemin,oxidized,420.9,29950.0
4G,sample,Scytonemin,reduced,420.9,14960.0
4G,sample,Scytonemin,total,420.9,20670.0
4G,sample,Scytonemin,oxidized,421.9,29700.0
